,LATITUDE,LONGITUDE,LITHOLOGY,LITHO_GROUP,grid_id
13684,41.76064,-67.79745,COARSE,,
13685,41.7626,-67.79137,SAND,SAND,
13686,41.76265,-67.79224,GRAVEL,GRAVEL,
13687,41.76252,-67.79231999999999,COARSE,,
13688,41.764509999999994,-67.81915,SAND,SAND,
13689,41.76442,-67.82711,COARSE,,
13690,41.699020000000004,-67.91946,STONES,,
13691,41.690690000000004,-67.9413,GRAVEL,GRAVEL,
13692,41.73275,-67.90128,PEBBLES,,
13693,41.758959999999995,-67.93319,SAND,SAND,
13694,41.75907,-67.94141,FINE,,
13695,41.89913,-67.10489,SAND,SAND,
13696,41.89911,-67.10868,FINE,,
13697,41.86063,-67.26405,SAND,SAND,
13698,41.85805,-67.28941,SAND,SAND,
13699,41.858109999999996,-67.29335,COARSE,,
13700,41.86318,-67.29358,SAND,SAND,
13701,41.86315,-67.29465,COARSE,,
13702,41.86469,-67.28801,PEBBLES,,
13703,41.86492,-67.28883,COARSE,,
13704,41.86508,-67.2875,SAND,SAND,
13705,41.86484,-67.29576999999999,SAND,SAND,
13706,41.86481,-67.29688,FINE,,
13707,41.85455,-67.3016,SAND,SAND,
13708,41.85457,-67.30536,FINE,,
13709,41.86299,-67.32763,SAND,SAND,
13710,41.8638,-67.32715999999999,SAND,SAND,
13711,41.8631,-67.33153,COARSE,,
13712,41.863890000000005,-67.33058,FINE,,
13713,41.86868,-67.28993,GRAVEL,GRAVEL,
13714,41.86872,-67.29123,COARSE,,
13715,41.86748,-67.29528,GRAVEL,GRAVEL,
13716,41.86775,-67.29475,SAND,SAND,
13717,41.8677,-67.29589,COARSE,,
13718,41.871140000000004,-67.29567,SAND,SAND,
13719,41.8712,-67.29679,COARSE,,
13720,41.87279,-67.2914,SAND,SAND,
13721,41.872479999999996,-67.29185,PEBBLES,,
13722,41.872840000000004,-67.29278000000001,FINE,,
13723,41.86931,-67.30774,SAND,SAND,
13724,41.86931,-67.30895,FINE,,
13725,41.875370000000004,-67.30367,SAND,SAND,
13726,41.87529,-67.30476,FINE,,
13727,41.87542,-67.3125,GRAVEL,GRAVEL,
13728,41.87526,-67.31406,COARSE,,
13729,41.87936,-67.3127,SAND,SAND,
13730,41.87963,-67.31266,COARSE,,
13731,41.85411,-67.3373,SAND,SAND,
13732,41.858309999999996,-67.33609,GRAVEL,GRAVEL,
13733,41.86374,-67.337,SAND,SAND,
13734,41.86456,-67.33686,GRAVEL,GRAVEL,
13735,41.84454,-67.63351,GRAVEL,GRAVEL,
13736,41.844640000000005,-67.63611,SAND,SAND,
13737,41.84474,-67.63455,PEBBLES,,
13738,41.97609,-67.65366999999999,PEBBLES,,
13739,41.85969,-67.81936999999999,SAND,SAND,
13740,41.859970000000004,-67.82627,COARSE,,
13741,41.84533,-67.94151,SAND,SAND,
13742,41.91294,-67.93290999999999,SAND,SAND,
13743,41.912929999999996,-67.93903,FINE,,
13744,41.946090000000005,-67.86121999999999,SAND,SAND,
13745,41.94593,-67.86829,COARSE,,
13746,41.97958,-67.84509,SAND,SAND,
13747,41.979420000000005,-67.85278000000001,FINE,,
13748,41.0787,-68.14083000000001,PEBBLES,,
13749,41.08143,-68.13929,SAND,SAND,
13750,41.01637,-68.3226,PEBBLES,,
13751,41.01624,-68.32388,SAND,SAND,
13752,41.016220000000004,-68.32731,COARSE,,
13753,41.04708,-68.20634,SAND,SAND,
13754,41.04698,-68.20991,COARSE,,
13755,41.13397,-68.30272,SAND,SAND,
13756,41.13385,-68.30674,FINE,,
13757,41.10609,-68.39716,GRAVEL,GRAVEL,
13758,41.106120000000004,-68.39809,SAND,SAND,
13759,41.11373,-68.51634,CLAY,CLAY,
13760,41.11738,-68.51174,SAND,SAND,
13761,41.1173,-68.51621,FINE,,
13762,41.06354,-68.7213,SAND,SAND,
13763,41.06342,-68.7252,FINE,,
13764,41.12708,-68.70872,GRAVEL,GRAVEL,
13765,41.12709,-68.71053,SAND,SAND,
13766,41.12704,-68.71476,FINE,,
13767,41.33242,-68.1312,SAND,SAND,
13768,41.3324,-68.13485,FINE,,
13769,41.20068,-68.34586,SAND,SAND,
13770,41.20058,-68.34756,COARSE,,
13771,41.46735,-68.09621,SAND,SAND,
13772,41.4674,-68.09883,FINE,,
13773,41.3548,-68.99476999999999,PEBBLES,,
13774,41.50073,-68.05824,SAND,SAND,
13775,41.50045,-68.10128,FINE,,
13776,41.607690000000005,-68.15477,SAND,SAND,
13777,41.63773,-68.06443,GRAVEL,GRAVEL,
13778,41.63776,-68.06524,SAND,SAND,
13779,41.63763,-68.0668,COARSE,,
13780,41.6506,-68.0443,SAND,SAND,
13781,41.650659999999995,-68.04729,FINE,,
13782,41.61502,-68.18844,SAND,SAND,
13783,41.615,-68.18906,FINE,,
13784,41.6149,-68.1925,SAND,SAND,
13785,41.61486,-68.19317,FINE,,
13786,41.62065,-68.18108000000001,SAND,SAND,
13787,41.62064,-68.18181,FINE,,
13788,41.62368,-68.1787,SAND,SAND,
13789,41.62364,-68.17924000000001,FINE,,
13790,41.62312,-68.18106999999999,SAND,SAND,
13791,41.62307,-68.18174,FINE,,
13792,41.6251,-68.18245,SAND,SAND,
13793,41.62509,-68.18306,FINE,,
13794,41.62917,-68.17979,SAND,SAND,
13795,41.62917,-68.18043,FINE,,
13796,41.6317,-68.18258,SAND,SAND,
13797,41.631679999999996,-68.18313,FINE,,
13798,41.6174,-68.18799,SAND,SAND,
13799,41.617329999999995,-68.18867,FINE,,
13800,41.62048,-68.18684,SAND,SAND,
13801,41.620470000000005,-68.18755,FINE,,
13802,41.62267,-68.19627,SAND,SAND,
13803,41.62265,-68.197,FINE,,
13804,41.6242,-68.19527,SAND,SAND,
13805,41.62417,-68.19594000000001,FINE,,
13806,41.626709999999996,-68.18404,SAND,SAND,
13807,41.62669,-68.18468,FINE,,
13808,41.62767,-68.1843,SAND,SAND,
13809,41.62764,-68.18506,FINE,,
13810,41.62525,-68.18674,SAND,SAND,
13811,41.62519,-68.1874,FINE,,
13812,41.62516,-68.19032,SAND,SAND,
13813,41.62515,-68.19104,FINE,,
13814,41.625240000000005,-68.1931,SAND,SAND,
13815,41.62525,-68.1938,FINE,,
13816,41.62775,-68.19534,SAND,SAND,
13817,41.627720000000004,-68.19596,FINE,,
13818,41.62576,-68.19792,SAND,SAND,
13819,41.62572,-68.19854000000001,FINE,,
13820,41.6277,-68.1981,FINE,,
13821,41.62836,-68.19238,SAND,SAND,
13822,41.62834,-68.19305,FINE,,
13823,41.628370000000004,-68.19456,SAND,SAND,
13824,41.628370000000004,-68.19515,FINE,,
13825,41.628409999999995,-68.19712,SAND,SAND,
13826,41.62778,-68.1974,SAND,SAND,
13827,41.62842,-68.19771,FINE,,
13828,41.63204,-68.18748000000001,SAND,SAND,
13829,41.632,-68.18819,FINE,,
13830,41.63094,-68.19402,SAND,SAND,
13831,41.63089,-68.19474,FINE,,
13832,41.63302,-68.19523000000001,SAND,SAND,
13833,41.63297,-68.19595,FINE,,
13834,41.63212,-68.19813,SAND,SAND,
13835,41.63208,-68.19884,FINE,,
13836,41.63017,-68.20065,SAND,SAND,
13837,41.63016,-68.20127,FINE,,
13838,41.63135,-68.20005,SAND,SAND,
13839,41.63134,-68.20066,FINE,,
13840,41.6331,-68.20135,SAND,SAND,
13841,41.63309,-68.20205,FINE,,
13842,41.634370000000004,-68.18383,SAND,SAND,
13843,41.63434,-68.18446999999999,FINE,,
13844,41.63373,-68.19060999999999,SAND,SAND,
13845,41.6337,-68.19135,FINE,,
13846,41.63552,-68.18961999999999,SAND,SAND,
13847,41.63544,-68.19029,FINE,,
13848,41.63415,-68.19395,SAND,SAND,
13849,41.63409,-68.19464,FINE,,
13850,41.63394,-68.19749,SAND,SAND,
13851,41.63393,-68.1982,FINE,,
13852,41.638290000000005,-68.18664,SAND,SAND,
13853,41.638220000000004,-68.18732,FINE,,
13854,41.63616,-68.19544,SAND,SAND,
13855,41.63612,-68.19608000000001,FINE,,
13856,41.63842,-68.19704,SAND,SAND,
13857,41.63624,-68.19738000000001,SAND,SAND,
13858,41.6362,-68.19798,FINE,,
13859,41.63776,-68.19909,FINE,,
13860,41.637840000000004,-68.19843,SAND,SAND,
13861,41.63843,-68.19774,FINE,,
13862,41.64007,-68.19093000000001,SAND,SAND,
13863,41.640029999999996,-68.19159,FINE,,
13864,41.641040000000004,-68.19908000000001,SAND,SAND,
13865,41.641000000000005,-68.19974,FINE,,
13866,41.64217,-68.19021,FINE,,
13867,41.64222,-68.1895,SAND,SAND,
13868,41.64294,-68.19604,SAND,SAND,
13869,41.64289,-68.19672,FINE,,
13870,41.648309999999995,-68.19386,SAND,SAND,
13871,41.64828,-68.19444,FINE,,
13872,41.64797,-68.19666,SAND,SAND,
13873,41.647909999999996,-68.19734,FINE,,
13874,41.64845,-68.19967,SAND,SAND,
13875,41.635459999999995,-68.20281,SAND,SAND,
13876,41.63545,-68.20349,FINE,,
13877,41.63728,-68.20233,SAND,SAND,
13878,41.63725,-68.203,FINE,,
13879,41.63886,-68.2029,SAND,SAND,
13880,41.63883,-68.20352,FINE,,
13881,41.63982,-68.2019,SAND,SAND,
13882,41.63978,-68.20253000000001,FINE,,
13883,41.64036,-68.20026,SAND,SAND,
13884,41.6403,-68.20094,FINE,,
13885,41.63902,-68.20523,SAND,SAND,
13886,41.6399,-68.20404,SAND,SAND,
13887,41.63988,-68.2047,FINE,,
13888,41.64156,-68.20681,SAND,SAND,
13889,41.641529999999996,-68.20749,FINE,,
13890,41.64284,-68.20170999999999,SAND,SAND,
13891,41.64281,-68.20239000000001,FINE,,
13892,41.64181,-68.20429,SAND,SAND,
13893,41.64177,-68.20501999999999,FINE,,
13894,41.64413,-68.20478,FINE,,
13895,41.6442,-68.20405,SAND,SAND,
13896,41.64285,-68.20591999999999,SAND,SAND,
13897,41.64283,-68.20658,FINE,,
13898,41.64359,-68.20966,SAND,SAND,
13899,41.64354,-68.21036,FINE,,
13900,41.64524,-68.20052,SAND,SAND,
13901,41.645179999999996,-68.20119,FINE,,
13902,41.647040000000004,-68.20040999999999,SAND,SAND,
13903,41.64705,-68.20111,FINE,,
13904,41.64519,-68.20352,SAND,SAND,
13905,41.645179999999996,-68.20419,FINE,,
13906,41.64666,-68.20416,FINE,,
13907,41.64671,-68.20354,SAND,SAND,
13908,41.64533,-68.2075,SAND,SAND,
13909,41.64529,-68.20819,FINE,,
13910,41.64609,-68.21021,SAND,SAND,
13911,41.6468,-68.20863,SAND,SAND,
13912,41.64682,-68.20931999999999,FINE,,
13913,41.64843,-68.20026999999999,FINE,,
13914,41.6486,-68.20335,SAND,SAND,
13915,41.648579999999995,-68.20399,FINE,,
13916,41.64883,-68.20538,SAND,SAND,
13917,41.64833,-68.20761999999999,FINE,,
13918,41.648379999999996,-68.20695,SAND,SAND,
13919,41.64875,-68.20591999999999,FINE,,
13920,41.65187,-68.19988000000001,SAND,SAND,
13921,41.65361,-68.19691,SAND,SAND,
13922,41.653620000000004,-68.19756,FINE,,
13923,41.65491,-68.19904,SAND,SAND,
13924,41.65491,-68.19963,FINE,,
13925,41.65611,-68.19883,SAND,SAND,
13926,41.65611,-68.1994,FINE,,
13927,41.65184,-68.20056,FINE,,
13928,41.6502,-68.20411999999999,SAND,SAND,
13929,41.65017,-68.20486,FINE,,
13930,41.652,-68.20393,SAND,SAND,
13931,41.652,-68.20459,FINE,,
13932,41.650259999999996,-68.20754000000001,SAND,SAND,
13933,41.65023,-68.20815999999999,FINE,,
13934,41.65178,-68.20718000000001,SAND,SAND,
13935,41.651759999999996,-68.20785,FINE,,
13936,41.65054,-68.2099,SAND,SAND,
13937,41.65052,-68.21059,FINE,,
13938,41.65108,-68.2094,FINE,,
13939,41.65113,-68.20876,SAND,SAND,
13940,41.650090000000006,-68.2112,SAND,SAND,
13941,41.650079999999996,-68.21186999999999,FINE,,
13942,41.65074,-68.21293,SAND,SAND,
13943,41.65071,-68.21364,FINE,,
13944,41.65426,-68.20294,SAND,SAND,
13945,41.65422,-68.20364000000001,FINE,,
13946,41.6532,-68.20584000000001,SAND,SAND,
13947,41.65318,-68.20648,FINE,,
13948,41.65317,-68.20815999999999,SAND,SAND,
13949,41.65524,-68.2075,SAND,SAND,
13950,41.65517,-68.20818,FINE,,
13951,41.65316,-68.20885,FINE,,
13952,41.654270000000004,-68.2088,SAND,SAND,
13953,41.65423,-68.20935,FINE,,
13954,41.65525,-68.20906,SAND,SAND,
13955,41.6552,-68.20957,FINE,,
13956,41.654540000000004,-68.2121,SAND,SAND,
13957,41.65452,-68.21279,FINE,,
13958,41.6558,-68.21065,FINE,,
13959,41.65586,-68.20995,SAND,SAND,
13960,41.65688,-68.20834,SAND,SAND,
13961,41.65682,-68.20900999999999,FINE,,
13962,41.65749,-68.21274,SAND,SAND,
13963,41.65747,-68.21343,FINE,,
13964,41.6577,-68.21643,FINE,,
13965,41.657779999999995,-68.2158,SAND,SAND,
13966,41.66017,-68.2021,SAND,SAND,
13967,41.66012,-68.20274,FINE,,
13968,41.659079999999996,-68.20424,SAND,SAND,
13969,41.65902,-68.20498,FINE,,
13970,41.65933,-68.20699,SAND,SAND,
13971,41.659290000000006,-68.20758000000001,FINE,,
13972,41.65912,-68.20963,SAND,SAND,
13973,41.6591,-68.21024,FINE,,
13974,41.65963,-68.21307,SAND,SAND,
13975,41.6596,-68.21376,FINE,,
13976,41.663579999999996,-68.20900999999999,SAND,SAND,
13977,41.66356,-68.20983000000001,FINE,,
13978,41.66489,-68.20971,SAND,SAND,
13979,41.664840000000005,-68.21039,FINE,,
13980,41.66093,-68.22095,GRAVEL,GRAVEL,
13981,41.660959999999996,-68.22118,SAND,SAND,
13982,41.66091,-68.22158,COARSE,,
13983,41.5018,-68.40304,SAND,SAND,
13984,41.50212,-68.41374,COARSE,,
13985,41.6899,-68.15176,GRAVEL,GRAVEL,
13986,41.68988,-68.15241999999999,SAND,SAND,
13987,41.77217,-68.09657,SAND,SAND,
13988,41.76988,-68.10184,SAND,SAND,
13989,41.76977,-68.10484,FINE,,
13990,41.77197,-68.10459,FINE,,
13991,41.78006,-68.12676,SAND,SAND,
13992,41.7798,-68.13439,FINE,,
13993,41.668659999999996,-68.20789,GRAVEL,GRAVEL,
13994,41.66865,-68.20815,SAND,SAND,
13995,41.66724,-68.21115999999999,GRAVEL,GRAVEL,
13996,41.66724,-68.21146,SAND,SAND,
13997,41.668009999999995,-68.21835,SAND,SAND,
13998,41.66799,-68.21908,FINE,,
13999,41.668440000000004,-68.22487,SAND,SAND,
14000,41.66837,-68.22565,COARSE,,
14001,41.67015,-68.22089,SAND,SAND,
14002,41.6701,-68.22166,COARSE,,
14003,41.67361,-68.38055,SAND,SAND,
14004,41.67361,-68.38917,FINE,,
14005,41.67239,-68.44836,MUD,MUD,
14006,41.71696,-68.48409000000001,MUD,MUD,
14007,41.750240000000005,-68.39368,MUD,MUD,
14008,41.70961,-68.81477,MUD,MUD,
14009,41.72332,-68.8056,MUD,MUD,
14010,41.05406,-69.12348,GRAVEL,GRAVEL,
14011,41.05407,-69.13032,SAND,SAND,
14012,41.05406,-69.13531,COARSE,,
14013,41.10111,-69.1272,PEBBLES,,
14014,41.10107,-69.13456,SAND,SAND,
14015,41.101040000000005,-69.13948,COARSE,,
14016,41.14865,-69.12637,SAND,SAND,
14017,41.14864,-69.13166,COARSE,,
14018,41.056000000000004,-69.18166,PEBBLES,,
14019,41.05624,-69.18970999999999,SAND,SAND,
14020,41.05637,-69.19416,COARSE,,
14021,41.10266,-69.18146,PEBBLES,,
14022,41.10272,-69.18945,SAND,SAND,
14023,41.10275,-69.19344,COARSE,,
14024,41.14513,-69.18536,PEBBLES,,
14025,41.14501,-69.19241,SAND,SAND,
14026,41.14499,-69.19716,COARSE,,
14027,41.14803,-69.24218,PEBBLES,,
14028,41.147909999999996,-69.25089,SAND,SAND,
14029,41.14798,-69.25525999999999,FINE,,
14030,41.00504,-69.45235,GRAVEL,GRAVEL,
14031,41.005390000000006,-69.45192,SAND,SAND,
14032,41.013940000000005,-69.46689,SAND,SAND,
14033,41.01395,-69.46798000000001,COARSE,,
14034,41.0056,-69.49359,SAND,SAND,
14035,41.00557,-69.49476,COARSE,,
14036,41.01856,-69.41338,SAND,SAND,
14037,41.01851,-69.41443000000001,FINE,,
14038,41.022459999999995,-69.4024,PEBBLES,,
14039,41.02158,-69.44544,SAND,SAND,
14040,41.02158,-69.44649,COARSE,,
14041,41.02238,-69.43409,SAND,SAND,
14042,41.02236,-69.43512,FINE,,
14043,41.025,-69.44986999999999,SAND,SAND,
14044,41.02571,-69.4506,FINE,,
14045,41.027640000000005,-69.46819,SAND,SAND,
14046,41.027640000000005,-69.4693,FINE,,
14047,41.021,-69.49464,SAND,SAND,
14048,41.02097,-69.49591,COARSE,,
14049,41.04441,-69.41901,SAND,SAND,
14050,41.04439,-69.42005999999999,COARSE,,
14051,41.036159999999995,-69.44579,GRAVEL,GRAVEL,
14052,41.03663,-69.44559,COARSE,,
14053,41.03667,-69.44449,SAND,SAND,
14054,41.04515,-69.44861999999999,SAND,SAND,
14055,41.04514,-69.44979000000001,COARSE,,
14056,41.03526,-69.47964,SAND,SAND,
14057,41.03526,-69.48065,COARSE,,
14058,41.07441,-69.4485,SAND,SAND,
14059,41.07441,-69.45137,FINE,,
14060,41.085809999999995,-69.48331,SAND,SAND,
14061,41.086459999999995,-69.48415,FINE,,
14062,41.12165,-69.49744,GRAVEL,GRAVEL,
14063,41.122609999999995,-69.49426,SAND,SAND,
14064,41.12246,-69.49713,FINE,,
14065,41.14386,-69.35804,SAND,SAND,
14066,41.14371,-69.3614,FINE,,
14067,41.01313,-69.52139,PEBBLES,,
14068,41.0131,-69.52195,GRAVEL,GRAVEL,
14069,41.00633,-69.547,SAND,SAND,
14070,41.00632,-69.54828,COARSE,,
14071,41.016459999999995,-69.54266,GRAVEL,GRAVEL,
14072,41.01339,-69.56251,GRAVEL,GRAVEL,
14073,41.01342,-69.56296,SAND,SAND,
14074,41.02601,-69.50967,GRAVEL,GRAVEL,
14075,41.02605,-69.51009,SAND,SAND,
14076,41.01712,-69.54256,SAND,SAND,
14077,41.030590000000004,-69.54737,SAND,SAND,
14078,41.02347,-69.56721999999999,GRAVEL,GRAVEL,
14079,41.023790000000005,-69.56801,SAND,SAND,
14080,41.03982,-69.50391,SAND,SAND,
14081,41.04079,-69.50958,SAND,SAND,
14082,41.04053,-69.51247,FINE,,
14083,41.03588,-69.52736,SAND,SAND,
14084,41.03587,-69.52837,FINE,,
14085,41.04665,-69.53338000000001,SAND,SAND,
14086,41.04663,-69.53449,FINE,,
14087,41.03938,-69.56036999999999,SAND,SAND,
14088,41.039390000000004,-69.56142,COARSE,,
14089,41.1107,-69.53554,SAND,SAND,
14090,41.10978,-69.53674000000001,GRAVEL,GRAVEL,
14091,41.11065,-69.53829,COARSE,,
14092,41.11288,-69.56158,GRAVEL,GRAVEL,
14093,41.11367,-69.56243,FINE,,
14094,41.11397,-69.56,SAND,SAND,
14095,41.10245,-69.57155999999999,GRAVEL,GRAVEL,
14096,41.10362,-69.56914,SAND,SAND,
14097,41.10344,-69.57323000000001,FINE,,
14098,41.10674,-69.57743,SAND,SAND,
14099,41.1068,-69.58071,FINE,,
14100,41.13163,-69.58823000000001,SAND,SAND,
14101,41.131609999999995,-69.5915,FINE,,
14102,41.13261,-69.59495,SAND,SAND,
14103,41.13234,-69.5983,FINE,,
14104,41.12993,-69.63917,SAND,SAND,
14105,41.12993,-69.64177,FINE,,
14106,41.13123,-69.64704,SAND,SAND,
14107,41.14567,-69.60389,SAND,SAND,
14108,41.14562,-69.6069,FINE,,
14109,41.16345,-69.60436999999999,SAND,SAND,
14110,41.16261,-69.60713,SAND,SAND,
14111,41.16316,-69.60777,FINE,,
14112,41.16344,-69.60823,FINE,,
14113,41.15617,-69.6202,SAND,SAND,
14114,41.15636,-69.62168,FINE,,
14115,41.16285,-69.62598,SAND,SAND,
14116,41.163579999999996,-69.62625,FINE,,
14117,41.15351,-69.64168000000001,SAND,SAND,
14118,41.003890000000006,-69.69369,SAND,SAND,
14119,41.00385,-69.69713,COARSE,,
14120,41.015209999999996,-69.68646,SAND,SAND,
14121,41.01515,-69.68951,FINE,,
14122,41.014559999999996,-69.77248,SAND,SAND,
14123,41.01446,-69.77568000000001,FINE,,
14124,41.0275,-69.7711,SAND,SAND,
14125,41.02745,-69.77269,COARSE,,
14126,41.02793,-69.79295,SAND,SAND,
14127,41.02795,-69.79425,FINE,,
14128,41.04438,-69.77415,SAND,SAND,
14129,41.044309999999996,-69.77566,FINE,,
14130,41.034909999999996,-69.80926,SAND,SAND,
14131,41.0349,-69.811,FINE,,
14132,41.03974,-69.83188,SAND,SAND,
14133,41.04252,-69.81863,SAND,SAND,
14134,41.04285,-69.81818,FINE,,
14135,41.04622,-69.82418,SAND,SAND,
14136,41.046170000000004,-69.82569000000001,FINE,,
14137,41.065059999999995,-69.67768000000001,SAND,SAND,
14138,41.06568,-69.67813000000001,FINE,,
14139,41.050540000000005,-69.76555,PEBBLES,,
14140,41.05082,-69.7647,SAND,SAND,
14141,41.05085,-69.76614000000001,COARSE,,
14142,41.05441,-69.81635,PEBBLES,,
14143,41.0547,-69.81625,FINE,,
14144,41.05474,-69.81473000000001,SAND,SAND,
14145,41.07887,-69.74911,COARSE,,
14146,41.078920000000004,-69.7477,SAND,SAND,
14147,41.068709999999996,-69.76565,SAND,SAND,
14148,41.068329999999996,-69.76744000000001,PEBBLES,,
14149,41.068690000000004,-69.76706,COARSE,,
14150,41.07052,-69.77484,FINE,,
14151,41.07058,-69.77345,SAND,SAND,
14152,41.07858,-69.78846999999999,FINE,,
14153,41.07866,-69.7872,SAND,SAND,
14154,41.082229999999996,-69.79961,PEBBLES,,
14155,41.082609999999995,-69.79921999999999,SAND,SAND,
14156,41.08253,-69.80051999999999,COARSE,,
14157,41.08201,-69.81648,SAND,SAND,
14158,41.08231,-69.81631999999999,FINE,,
14159,41.07216,-69.82784000000001,FINE,,
14160,41.07225,-69.82652,SAND,SAND,
14161,41.09792,-69.75755,SAND,SAND,
14162,41.0979,-69.75901999999999,FINE,,
14163,41.09877,-69.76572,SAND,SAND,
14164,41.0944,-69.77559000000001,COARSE,,
14165,41.09446,-69.77395,SAND,SAND,
14166,41.09876,-69.76756,COARSE,,
14167,41.09718,-69.7981,SAND,SAND,
14168,41.09717,-69.79956,COARSE,,
14169,41.095420000000004,-69.80778000000001,PEBBLES,,
14170,41.0961,-69.80734,SAND,SAND,
14171,41.0961,-69.80866999999999,COARSE,,
14172,41.09494,-69.81794000000001,SAND,SAND,
14173,41.09499,-69.81919,COARSE,,
14174,41.09649,-69.82476,SAND,SAND,
14175,41.09641,-69.82638,FINE,,
14176,41.102779999999996,-69.74589,SAND,SAND,
14177,41.102759999999996,-69.74743000000001,COARSE,,
14178,41.113479999999996,-69.76286,FINE,,
14179,41.11312,-69.76393,SAND,SAND,
14180,41.10136,-69.7877,GRAVEL,GRAVEL,
14181,41.10143,-69.78833,SAND,SAND,
14182,41.10207,-69.80589,PEBBLES,,
14183,41.10204,-69.80637,SAND,SAND,
14184,41.10199,-69.80771999999999,COARSE,,
14185,41.10828,-69.80663,SAND,SAND,
14186,41.1082,-69.80788000000001,COARSE,,
14187,41.107040000000005,-69.81187,SAND,SAND,
14188,41.10703,-69.81308,COARSE,,
14189,41.10733,-69.81116,PEBBLES,,
14190,41.11161,-69.82562,SAND,SAND,
14191,41.111509999999996,-69.82708000000001,FINE,,
14192,41.1265,-69.68745,SAND,SAND,
14193,41.126290000000004,-69.69088,FINE,,
14194,41.11893,-69.70432,GRAVEL,GRAVEL,
14195,41.132220000000004,-69.70876,SAND,SAND,
14196,41.12011,-69.72863000000001,SAND,SAND,
14197,41.120129999999996,-69.73168000000001,FINE,,
14198,41.12993,-69.73973000000001,SAND,SAND,
14199,41.129940000000005,-69.74112,COARSE,,
14200,41.12745,-69.75729,FINE,,
14201,41.127590000000005,-69.75562,SAND,SAND,
14202,41.123020000000004,-69.77731999999999,FINE,,
14203,41.12263,-69.77837,SAND,SAND,
14204,41.11995,-69.79929,FINE,,
14205,41.12004,-69.79807,SAND,SAND,
14206,41.11802,-69.80048000000001,COARSE,,
14207,41.11809,-69.80872,SAND,SAND,
14208,41.118109999999994,-69.80974,FINE,,
14209,41.12712,-69.80688,SAND,SAND,
14210,41.12705,-69.80814000000001,FINE,,
14211,41.1254,-69.8149,SAND,SAND,
14212,41.12533,-69.81618,FINE,,
14213,41.13147,-69.80776999999999,SAND,SAND,
14214,41.13147,-69.80881,FINE,,
14215,41.13523,-69.7093,SAND,SAND,
14216,41.135870000000004,-69.71025999999999,COARSE,,
14217,41.14385,-69.70852,SAND,SAND,
14218,41.14441,-69.7095,FINE,,
14219,41.14979,-69.70906,SAND,SAND,
14220,41.135329999999996,-69.73089,SAND,SAND,
14221,41.13531,-69.73241999999999,COARSE,,
14222,41.137679999999996,-69.72585,SAND,SAND,
14223,41.1379,-69.72916,FINE,,
14224,41.13621,-69.742,SAND,SAND,
14225,41.13617,-69.74339,FINE,,
14226,41.146640000000005,-69.7571,SAND,SAND,
14227,41.146640000000005,-69.75885,COARSE,,
14228,41.144709999999996,-69.77439,PEBBLES,,
14229,41.13518,-69.78333,SAND,SAND,
14230,41.13516,-69.78485,COARSE,,
14231,41.14891,-69.79862,PEBBLES,,
14232,41.13471,-69.80204,SAND,SAND,
14233,41.13467,-69.80315999999999,COARSE,,
14234,41.13605,-69.82511,SAND,SAND,
14235,41.13603,-69.82661,FINE,,
14236,41.15059,-69.7094,COARSE,,
14237,41.1532,-69.71095,SAND,SAND,
14238,41.15404,-69.71146,COARSE,,
14239,41.158809999999995,-69.70736,SAND,SAND,
14240,41.15899,-69.71013,FINE,,
14241,41.16216,-69.70589,SAND,SAND,
14242,41.162440000000004,-69.70824,COARSE,,
14243,41.150259999999996,-69.72059,SAND,SAND,
14244,41.15043,-69.72375,FINE,,
14245,41.16272,-69.74269,PEBBLES,,
14246,41.16305,-69.74181,SAND,SAND,
14247,41.163070000000005,-69.74325,COARSE,,
14248,41.15425,-69.76212,SAND,SAND,
14249,41.154270000000004,-69.7638,FINE,,
14250,41.16486,-69.75686999999999,SAND,SAND,
14251,41.16479,-69.75869,COARSE,,
14252,41.153209999999994,-69.78166999999999,SAND,SAND,
14253,41.153220000000005,-69.78275,COARSE,,
14254,41.1637,-69.78226,SAND,SAND,
14255,41.15168,-69.79043,COARSE,,
14256,41.1637,-69.78356,COARSE,,
14257,41.16285,-69.80736999999999,PEBBLES,,
14258,41.16282,-69.80771999999999,SAND,SAND,
14259,41.1628,-69.80901,COARSE,,
14260,41.151309999999995,-69.82316999999999,PEBBLES,,
14261,41.151579999999996,-69.82368000000001,SAND,SAND,
14262,41.151540000000004,-69.82491,FINE,,
14263,41.00436,-69.89421999999999,SAND,SAND,
14264,41.00431,-69.89699999999999,FINE,,
14265,41.03577,-69.84373000000001,FINE,,
14266,41.03817,-69.84821,SAND,SAND,
14267,41.038059999999994,-69.84969,FINE,,
14268,41.03968,-69.83337,FINE,,
14269,41.0478,-69.83975,SAND,SAND,
14270,41.047779999999996,-69.84191,COARSE,,
14271,41.03648,-69.88773,SAND,SAND,
14272,41.03649,-69.89065,FINE,,
14273,41.05748,-69.84898000000001,SAND,SAND,
14274,41.05242,-69.85748000000001,SAND,SAND,
14275,41.05243,-69.8589,FINE,,
14276,41.05344,-69.86506999999999,SAND,SAND,
14277,41.0568,-69.85073,PEBBLES,,
14278,41.05747,-69.85033,COARSE,,
14279,41.05133,-69.8791,SAND,SAND,
14280,41.05127,-69.88195999999999,FINE,,
14281,41.05341,-69.8667,FINE,,
14282,41.05523,-69.8682,SAND,SAND,
