"X","left","top","right","bottom","grid_id","xcoord","ycoord","temp","dist_to_estuary","closest_estuary"
232,-69.99,43.3,-69.87,43.2,205,-69.93231,43.28115,NA,40.1323991129684,"SACO BAY"
233,-69.99,43.2,-69.87,43.1,206,-69.93231,43.18115,NA,46.9468256955583,"SACO BAY"
234,-69.99,43.1,-69.87,43,207,-69.93231,43.08115,NA,54.6494130469732,"WELLS HARBOR"
235,-69.99,43,-69.87,42.9,208,-69.93231,42.98115,NA,59.8078047323338,"WELLS HARBOR"
236,-69.99,42.9,-69.87,42.8,209,-69.93231,42.88115,NA,63.3447930256222,"GREAT BAY"
237,-69.99,42.8,-69.87,42.7,210,-69.93231,42.78115,NA,66.9091172419949,"MERRIMACK RIVER"
238,-69.99,42.7,-69.87,42.6,211,-69.93231,42.68115,NA,67.7911000309153,"MERRIMACK RIVER"
239,-69.99,42.6,-69.87,42.5,212,-69.93231,42.58115,NA,70.4433673660495,"MERRIMACK RIVER"
240,-69.99,42.5,-69.87,42.4,213,-69.93231,42.48115,NA,73.915124565486,"MASSACHUSETTS BAY"
241,-69.99,42.4,-69.87,42.3,214,-69.93231,42.38115,NA,67.6870824749181,"CAPE COD BAY"
242,-69.99,42.3,-69.87,42.2,215,-69.93231,42.28115,NA,57.681090928278,"CAPE COD BAY"
243,-69.99,42.2,-69.87,42.1,216,-69.93231,42.18115,NA,48.1717181290791,"CAPE COD BAY"
244,-69.99,42.1,-69.87,42,217,-69.93231,42.08115,NA,39.5191050566028,"CAPE COD BAY"
245,-69.99,42,-69.87,41.9,218,-69.93231,41.98115,NA,32.4167234863391,"CAPE COD BAY"
246,-69.9,43.7,-69.79,43.6,221,-69.8457,43.63115,5.08999988622963,13.8619633631801,"CASCO BAY"
247,-69.9,43.7,-69.79,43.6,221,-69.8457,43.63115,3.87999991327524,13.8619633631801,"CASCO BAY"
248,-69.9,43.6,-69.79,43.5,222,-69.8457,43.53115,5.88999986834824,20.0115589015899,"CASCO BAY"
249,-69.9,43.6,-69.79,43.5,222,-69.8457,43.53115,4.16999990679324,20.0115589015899,"CASCO BAY"
250,-69.9,43.5,-69.79,43.4,223,-69.8457,43.43115,7.5199998319149,29.2679205039048,"CASCO BAY"
251,-69.9,43.5,-69.79,43.4,223,-69.8457,43.43115,4.89499989058822,29.2679205039048,"CASCO BAY"
252,-69.9,43.4,-69.79,43.3,224,-69.8457,43.33115,7.87999982386827,39.5044310316432,"CASCO BAY"
253,-69.9,43.4,-69.79,43.3,224,-69.8457,43.33115,5.39499987941235,39.5044310316432,"CASCO BAY"
254,-69.9,43.3,-69.79,43.2,225,-69.8457,43.23115,8.08499981928617,49.0429351925308,"SACO BAY"
255,-69.9,43.3,-69.79,43.2,225,-69.8457,43.23115,6.04999986477196,49.0429351925308,"SACO BAY"
256,-69.9,43.2,-69.79,43.1,226,-69.8457,43.13115,7.98499982152134,55.887316125258,"SACO BAY"
257,-69.9,43.2,-69.79,43.1,226,-69.8457,43.13115,6.14999986253679,55.887316125258,"SACO BAY"
258,-69.9,43.1,-69.79,43,227,-69.8457,43.03115,7.91499982308596,63.3379805162178,"WELLS HARBOR"
259,-69.9,43.1,-69.79,43,227,-69.8457,43.03115,6.27999985963106,63.3379805162178,"WELLS HARBOR"
260,-69.9,43,-69.79,42.9,228,-69.8457,42.93115,7.93999982252717,68.7551706029509,"WELLS HARBOR"
261,-69.9,43,-69.79,42.9,228,-69.8457,42.93115,6.39999985694885,68.7551706029509,"WELLS HARBOR"
262,-69.9,42.9,-69.79,42.8,229,-69.8457,42.83115,8.03499982040375,71.7965161310464,"GREAT BAY"
263,-69.9,42.9,-69.79,42.8,229,-69.8457,42.83115,6.45999985560775,71.7965161310464,"GREAT BAY"
264,-69.9,42.8,-69.79,42.7,230,-69.8457,42.73115,8.09999981895089,74.1826733723412,"MERRIMACK RIVER"
265,-69.9,42.8,-69.79,42.7,230,-69.8457,42.73115,6.4899998549372,74.1826733723412,"MERRIMACK RIVER"
266,-69.9,42.7,-69.79,42.6,231,-69.8457,42.63115,8.09499981906265,75.8115842312558,"MERRIMACK RIVER"
267,-69.9,42.7,-69.79,42.6,231,-69.8457,42.63115,6.61999985203147,75.8115842312558,"MERRIMACK RIVER"
268,-69.9,42.6,-69.79,42.5,232,-69.8457,42.53115,8.17499981727451,78.9908415133232,"MERRIMACK RIVER"
269,-69.9,42.6,-69.79,42.5,232,-69.8457,42.53115,6.70999985001981,78.9908415133232,"MERRIMACK RIVER"
270,-69.9,42.5,-69.79,42.4,233,-69.8457,42.43115,7.95999982208014,75.7777313387966,"CAPE COD BAY"
271,-69.9,42.5,-69.79,42.4,233,-69.8457,42.43115,6.74999984912574,75.7777313387966,"CAPE COD BAY"
272,-69.9,42.4,-69.79,42.3,234,-69.8457,42.33115,7.98999982140958,66.065209392568,"CAPE COD BAY"
273,-69.9,42.4,-69.79,42.3,234,-69.8457,42.33115,6.72999984957278,66.065209392568,"CAPE COD BAY"
274,-69.9,42.3,-69.79,42.2,235,-69.8457,42.23115,7.94499982241541,56.8752791124066,"CAPE COD BAY"
275,-69.9,42.3,-69.79,42.2,235,-69.8457,42.23115,6.71499984990805,56.8752791124066,"CAPE COD BAY"
276,-69.9,42.2,-69.79,42.1,236,-69.8457,42.13115,7.88499982375652,48.5058863744656,"CAPE COD BAY"
277,-69.9,42.2,-69.79,42.1,236,-69.8457,42.13115,6.87499984633178,48.5058863744656,"CAPE COD BAY"
278,-69.9,42.1,-69.79,42,237,-69.8457,42.03115,7.70499982777983,41.4569995137143,"CAPE COD BAY"
279,-69.9,42.1,-69.79,42,237,-69.8457,42.03115,6.6599998511374,41.4569995137143,"CAPE COD BAY"
280,-69.9,42,-69.79,41.9,238,-69.8457,41.93115,6.52999985404313,36.5018186019809,"CAPE COD BAY"
281,-69.9,42,-69.79,41.9,238,-69.8457,41.93115,5.43999987840652,36.5018186019809,"CAPE COD BAY"
282,-69.9,41.9,-69.79,41.8,239,-69.8457,41.83115,6.14499986264855,34.5531600681782,"CAPE COD BAY"
283,-69.9,41.9,-69.79,41.8,239,-69.8457,41.83115,4.8199998922646,34.5531600681782,"CAPE COD BAY"
284,-69.9,41.8,-69.79,41.7,240,-69.8457,41.73115,5.88999986834824,36.1012068637482,"CAPE COD BAY"
285,-69.9,41.8,-69.79,41.7,240,-69.8457,41.73115,4.69499989505857,36.1012068637482,"CAPE COD BAY"
286,-69.82,43.7,-69.7,43.6,241,-69.7591,43.68115,5.49499987717718,11.3805535210327,"SHEEPSCOT RIVER"
287,-69.82,43.7,-69.7,43.6,241,-69.7591,43.68115,3.58999991975725,11.3805535210327,"SHEEPSCOT RIVER"
288,-69.82,43.6,-69.7,43.5,242,-69.7591,43.58115,6.06499986443669,21.6093735852555,"SHEEPSCOT RIVER"
289,-69.82,43.6,-69.7,43.5,242,-69.7591,43.58115,4.20999990589917,21.6093735852555,"SHEEPSCOT RIVER"
290,-69.82,43.5,-69.7,43.4,243,-69.7591,43.48115,7.47999983280897,28.8595834331191,"CASCO BAY"
291,-69.82,43.5,-69.7,43.4,243,-69.7591,43.48115,5.08499988634139,28.8595834331191,"CASCO BAY"
292,-69.82,43.4,-69.7,43.3,244,-69.7591,43.38115,7.69999982789159,37.594335207503,"CASCO BAY"
293,-69.82,43.4,-69.7,43.3,244,-69.7591,43.38115,5.5699998755008,37.594335207503,"CASCO BAY"
294,-69.82,43.3,-69.7,43.2,245,-69.7591,43.28115,8.00499982107431,47.345879087698,"CASCO BAY"
295,-69.82,43.3,-69.7,43.2,245,-69.7591,43.28115,6.08999986387789,47.345879087698,"CASCO BAY"
296,-69.82,43.2,-69.7,43.1,246,-69.7591,43.18115,8.04499982018024,57.6000888593474,"CASCO BAY"
297,-69.82,43.2,-69.7,43.1,246,-69.7591,43.18115,6.20999986119568,57.6000888593474,"CASCO BAY"
298,-69.82,43.1,-69.7,43,247,-69.7591,43.08115,7.97499982174486,64.838831698047,"SACO BAY"
299,-69.82,43.1,-69.7,43,247,-69.7591,43.08115,6.27499985974282,64.838831698047,"SACO BAY"
300,-69.82,43,-69.7,42.9,248,-69.7591,42.98115,8.00999982096255,72.1038808942794,"WELLS HARBOR"
301,-69.82,43,-69.7,42.9,248,-69.7591,42.98115,6.32999985851347,72.1038808942794,"WELLS HARBOR"
302,-69.82,42.9,-69.7,42.8,249,-69.7591,42.88115,8.10999981872737,76.9754311748753,"GREAT BAY"
303,-69.82,42.9,-69.7,42.8,249,-69.7591,42.88115,6.45499985571951,76.9754311748753,"GREAT BAY"
304,-69.82,42.8,-69.7,42.7,250,-69.7591,42.78115,8.1249998183921,80.3737617789619,"GREAT BAY"
305,-69.82,42.8,-69.7,42.7,250,-69.7591,42.78115,6.5149998543784,80.3737617789619,"GREAT BAY"
306,-69.82,42.7,-69.7,42.6,251,-69.7591,42.68115,8.07999981939793,81.8110916104165,"MERRIMACK RIVER"
307,-69.82,42.7,-69.7,42.6,251,-69.7591,42.68115,6.63999985158443,81.8110916104165,"MERRIMACK RIVER"
308,-69.82,42.6,-69.7,42.5,252,-69.7591,42.58115,8.23499981593341,84.0420442760691,"MERRIMACK RIVER"
309,-69.82,42.6,-69.7,42.5,252,-69.7591,42.58115,6.6599998511374,84.0420442760691,"MERRIMACK RIVER"
310,-69.82,42.5,-69.7,42.4,253,-69.7591,42.48115,8.03499982040375,84.0616035027126,"CAPE COD BAY"
311,-69.82,42.5,-69.7,42.4,253,-69.7591,42.48115,6.76999984867871,84.0616035027126,"CAPE COD BAY"
312,-69.82,42.4,-69.7,42.3,254,-69.7591,42.38115,7.97499982174486,74.6032440806532,"CAPE COD BAY"
313,-69.82,42.4,-69.7,42.3,254,-69.7591,42.38115,6.79499984811991,74.6032440806532,"CAPE COD BAY"
314,-69.82,42.3,-69.7,42.2,255,-69.7591,42.28115,7.98999982140958,65.6716979772944,"CAPE COD BAY"
315,-69.82,42.3,-69.7,42.2,255,-69.7591,42.28115,6.79499984811991,65.6716979772944,"CAPE COD BAY"
316,-69.82,42.2,-69.7,42.1,256,-69.7591,42.18115,7.89999982342124,57.5129276517996,"CAPE COD BAY"
317,-69.82,42.2,-69.7,42.1,256,-69.7591,42.18115,6.90499984566122,57.5129276517996,"CAPE COD BAY"
318,-69.82,42.1,-69.7,42,257,-69.7591,42.08115,7.85499982442707,50.5028595524336,"CAPE COD BAY"
319,-69.82,42.1,-69.7,42,257,-69.7591,42.08115,6.85499984677881,50.5028595524336,"CAPE COD BAY"
320,-69.82,42,-69.7,41.9,258,-69.7591,41.98115,7.29499983694404,45.1793962213139,"CAPE COD BAY"
321,-69.82,42,-69.7,41.9,258,-69.7591,41.98115,6.45499985571951,45.1793962213139,"CAPE COD BAY"
322,-69.82,41.9,-69.7,41.8,259,-69.7591,41.88115,7.02999984286726,42.1859444240349,"CAPE COD BAY"
323,-69.82,41.9,-69.7,41.8,259,-69.7591,41.88115,6.09999986365438,42.1859444240349,"CAPE COD BAY"
324,-69.82,41.8,-69.7,41.7,260,-69.7591,41.78115,6.84499984700233,42.0234103216029,"CAPE COD BAY"
325,-69.82,41.8,-69.7,41.7,260,-69.7591,41.78115,5.48999987728894,42.0234103216029,"CAPE COD BAY"
326,-69.73,43.7,-69.61,43.6,261,-69.6725,43.63115,NA,15.1769757344579,"SHEEPSCOT RIVER"
327,-69.73,43.6,-69.61,43.5,262,-69.6725,43.53115,NA,26.2991906494928,"SHEEPSCOT RIVER"
328,-69.73,43.5,-69.61,43.4,263,-69.6725,43.43115,NA,37.4271939154545,"SHEEPSCOT RIVER"
329,-69.73,43.4,-69.61,43.3,264,-69.6725,43.33115,NA,46.1541928611161,"CASCO BAY"
330,-69.73,43.3,-69.61,43.2,265,-69.6725,43.23115,NA,55.5245699032577,"CASCO BAY"
331,-69.73,43.2,-69.61,43.1,266,-69.6725,43.13115,NA,65.4491044735296,"CASCO BAY"
332,-69.73,43.1,-69.61,43,267,-69.6725,43.03115,NA,73.7993638264048,"SACO BAY"
333,-69.73,43,-69.61,42.9,268,-69.6725,42.93115,NA,80.9239758421,"WELLS HARBOR"
334,-69.73,42.9,-69.61,42.8,269,-69.6725,42.83115,NA,85.2530115949545,"GREAT BAY"
335,-69.73,42.8,-69.61,42.7,270,-69.6725,42.73115,NA,88.3125578834775,"MERRIMACK RIVER"
336,-69.73,42.7,-69.61,42.6,271,-69.6725,42.63115,NA,89.7058296975,"MERRIMACK RIVER"
337,-69.73,42.6,-69.61,42.5,272,-69.6725,42.53115,NA,92.4282894394109,"MERRIMACK RIVER"
338,-69.73,42.5,-69.61,42.4,273,-69.6725,42.43115,NA,83.2466507120731,"CAPE COD BAY"
339,-69.73,42.4,-69.61,42.3,274,-69.6725,42.33115,NA,74.5267645547793,"CAPE COD BAY"
340,-69.73,42.3,-69.61,42.2,275,-69.6725,42.23115,NA,66.5305053097979,"CAPE COD BAY"
341,-69.73,42.2,-69.61,42.1,276,-69.6725,42.13115,NA,59.5500911850881,"CAPE COD BAY"
342,-69.73,42.1,-69.61,42,277,-69.6725,42.03115,NA,53.9810550579678,"CAPE COD BAY"
343,-69.73,42,-69.61,41.9,278,-69.6725,41.93115,NA,50.2944427532942,"CAPE COD BAY"
344,-69.73,41.9,-69.61,41.8,279,-69.6725,41.83115,NA,48.9177203092064,"CAPE COD BAY"
345,-69.73,41.8,-69.61,41.7,280,-69.6725,41.73115,NA,50.0418971496283,"CAPE COD BAY"
346,-69.64,43.7,-69.53,43.6,281,-69.5859,43.68115,6.53499985393137,12.3616259193724,"SHEEPSCOT RIVER"
347,-69.64,43.7,-69.53,43.6,281,-69.5859,43.68115,3.9349999120459,12.3616259193724,"SHEEPSCOT RIVER"
348,-69.64,43.6,-69.53,43.5,282,-69.5859,43.58115,6.77499984856695,22.1426431185833,"SHEEPSCOT RIVER"
349,-69.64,43.6,-69.53,43.5,282,-69.5859,43.58115,4.12999990768731,22.1426431185833,"SHEEPSCOT RIVER"
350,-69.64,43.5,-69.53,43.4,283,-69.5859,43.48115,7.16999983973801,32.7967063946042,"SHEEPSCOT RIVER"
351,-69.64,43.5,-69.53,43.4,283,-69.5859,43.48115,5.64999987371266,32.7967063946042,"SHEEPSCOT RIVER"
352,-69.64,43.4,-69.53,43.3,284,-69.5859,43.38115,7.5199998319149,43.689720913969,"SHEEPSCOT RIVER"
353,-69.64,43.4,-69.53,43.3,284,-69.5859,43.38115,5.76999987103045,43.689720913969,"SHEEPSCOT RIVER"
354,-69.64,43.3,-69.53,43.2,285,-69.5859,43.28115,7.90499982330948,54.6790630305225,"SHEEPSCOT RIVER"
355,-69.64,43.3,-69.53,43.2,285,-69.5859,43.28115,6.00499986577779,54.6790630305225,"SHEEPSCOT RIVER"
356,-69.64,43.2,-69.53,43.1,286,-69.5859,43.18115,8.08499981928617,63.9130489079465,"CASCO BAY"
357,-69.64,43.2,-69.53,43.1,286,-69.5859,43.18115,6.13499986287206,63.9130489079465,"CASCO BAY"
358,-69.64,43.1,-69.53,43,287,-69.5859,43.08115,8.04999982006848,73.5534837709218,"CASCO BAY"
359,-69.64,43.1,-69.53,43,287,-69.5859,43.08115,6.18499986175448,73.5534837709218,"CASCO BAY"
360,-69.64,43,-69.53,42.9,288,-69.5859,42.98115,8.14499981794506,82.767432974688,"SACO BAY"
361,-69.64,43,-69.53,42.9,288,-69.5859,42.98115,6.29499985929579,82.767432974688,"SACO BAY"
362,-69.64,42.9,-69.53,42.8,289,-69.5859,42.88115,8.24499981570989,89.7836282390904,"WELLS HARBOR"
363,-69.64,42.9,-69.53,42.8,289,-69.5859,42.88115,6.31999985873699,89.7836282390904,"WELLS HARBOR"
364,-69.64,42.8,-69.53,42.7,290,-69.5859,42.78115,8.21999981626868,93.6716515916335,"GREAT BAY"
365,-69.64,42.8,-69.53,42.7,290,-69.5859,42.78115,6.37499985750765,93.6716515916335,"GREAT BAY"
366,-69.64,42.7,-69.53,42.6,291,-69.5859,42.68115,8.21999981626868,95.872414858839,"MERRIMACK RIVER"
367,-69.64,42.7,-69.53,42.6,291,-69.5859,42.68115,6.58499985281378,95.872414858839,"MERRIMACK RIVER"
368,-69.64,42.6,-69.53,42.5,292,-69.5859,42.58115,8.25999981537461,97.8036383000366,"MERRIMACK RIVER"
369,-69.64,42.6,-69.53,42.5,292,-69.5859,42.58115,6.64999985136092,97.8036383000366,"MERRIMACK RIVER"
370,-69.64,42.5,-69.53,42.4,293,-69.5859,42.48115,8.02499982062727,91.9643902835102,"CAPE COD BAY"
371,-69.64,42.5,-69.53,42.4,293,-69.5859,42.48115,6.83999984711409,91.9643902835102,"CAPE COD BAY"
372,-69.64,42.4,-69.53,42.3,294,-69.5859,42.38115,7.96499982196838,83.420336573203,"CAPE COD BAY"
373,-69.64,42.4,-69.53,42.3,294,-69.5859,42.38115,6.86499984655529,83.420336573203,"CAPE COD BAY"
374,-69.64,42.3,-69.53,42.2,295,-69.5859,42.28115,7.95999982208014,75.5532277089135,"CAPE COD BAY"
375,-69.64,42.3,-69.53,42.2,295,-69.5859,42.28115,6.79999984800816,75.5532277089135,"CAPE COD BAY"
376,-69.64,42.2,-69.53,42.1,296,-69.5859,42.18115,7.98999982140958,68.5963706768934,"CAPE COD BAY"
377,-69.64,42.2,-69.53,42.1,296,-69.5859,42.18115,6.96999984420836,68.5963706768934,"CAPE COD BAY"
378,-69.64,42.1,-69.53,42,297,-69.5859,42.08115,7.96499982196838,62.8527494424057,"CAPE COD BAY"
379,-69.64,42.1,-69.53,42,297,-69.5859,42.08115,7.02999984286726,62.8527494424057,"CAPE COD BAY"
380,-69.64,42,-69.53,41.9,298,-69.5859,41.98115,7.81499982532114,58.6797098200616,"CAPE COD BAY"
381,-69.64,42,-69.53,41.9,298,-69.5859,41.98115,7.06999984197319,58.6797098200616,"CAPE COD BAY"
382,-69.64,41.9,-69.53,41.8,299,-69.5859,41.88115,7.82999982498586,56.4267912109494,"CAPE COD BAY"
383,-69.64,41.9,-69.53,41.8,299,-69.5859,41.88115,7.09999984130263,56.4267912109494,"CAPE COD BAY"
384,-69.64,41.8,-69.53,41.7,300,-69.5859,41.78115,7.84999982453883,56.3248735274073,"CAPE COD BAY"
385,-69.64,41.8,-69.53,41.7,300,-69.5859,41.78115,6.87999984622002,56.3248735274073,"CAPE COD BAY"
386,-69.56,43.7,-69.44,43.6,301,-69.49929,43.63115,6.70499985013157,21.1655942119272,"SHEEPSCOT RIVER"
387,-69.56,43.7,-69.44,43.6,301,-69.49929,43.63115,4.25999990478158,21.1655942119272,"SHEEPSCOT RIVER"
388,-69.56,43.6,-69.44,43.5,302,-69.49929,43.53115,7.04499984253198,30.1604280764445,"SHEEPSCOT RIVER"
389,-69.56,43.6,-69.44,43.5,302,-69.49929,43.53115,4.67499989550561,30.1604280764445,"SHEEPSCOT RIVER"
390,-69.56,43.5,-69.44,43.4,303,-69.49929,43.43115,7.86499982420355,40.238794755488,"SHEEPSCOT RIVER"
391,-69.56,43.5,-69.44,43.4,303,-69.49929,43.43115,5.94999986700714,40.238794755488,"SHEEPSCOT RIVER"
392,-69.56,43.4,-69.44,43.3,304,-69.49929,43.33115,8.04999982006848,50.7593333604836,"SHEEPSCOT RIVER"
393,-69.56,43.4,-69.44,43.3,304,-69.49929,43.33115,5.95499986689538,50.7593333604836,"SHEEPSCOT RIVER"
394,-69.56,43.3,-69.44,43.2,305,-69.49929,43.23115,8.23499981593341,61.4955232616931,"SHEEPSCOT RIVER"
395,-69.56,43.3,-69.44,43.2,305,-69.49929,43.23115,6.06499986443669,61.4955232616931,"SHEEPSCOT RIVER"
396,-69.56,43.2,-69.44,43.1,306,-69.49929,43.13115,8.18499981705099,72.3514269206575,"SHEEPSCOT RIVER"
397,-69.56,43.2,-69.44,43.1,306,-69.49929,43.13115,6.24999986030161,72.3514269206575,"SHEEPSCOT RIVER"
398,-69.56,43.1,-69.44,43,307,-69.49929,43.03115,8.11999981850386,81.8392735367994,"CASCO BAY"
399,-69.56,43.1,-69.44,43,307,-69.49929,43.03115,6.22999986074865,81.8392735367994,"CASCO BAY"
400,-69.56,43,-69.44,42.9,308,-69.49929,42.93115,8.10999981872737,91.6271293187532,"CASCO BAY"
401,-69.56,43,-69.44,42.9,308,-69.49929,42.93115,6.17499986197799,91.6271293187532,"CASCO BAY"
402,-69.56,42.9,-69.44,42.8,309,-69.49929,42.83115,8.18999981693923,98.6741024677243,"WELLS HARBOR"
403,-69.56,42.9,-69.44,42.8,309,-69.49929,42.83115,6.20999986119568,98.6741024677243,"WELLS HARBOR"
404,-69.56,42.8,-69.44,42.7,310,-69.49929,42.73115,8.26499981526285,102.198432832452,"GREAT BAY"
405,-69.56,42.8,-69.44,42.7,310,-69.49929,42.73115,6.3449998581782,102.198432832452,"GREAT BAY"
406,-69.56,42.7,-69.44,42.6,311,-69.49929,42.63115,8.18999981693923,103.675041213882,"MERRIMACK RIVER"
407,-69.56,42.7,-69.44,42.6,311,-69.49929,42.63115,6.49499985482544,103.675041213882,"MERRIMACK RIVER"
408,-69.56,42.6,-69.44,42.5,312,-69.49929,42.53115,8.19499981682748,100.736462196015,"CAPE COD BAY"
409,-69.56,42.6,-69.44,42.5,312,-69.49929,42.53115,6.54499985370785,100.736462196015,"CAPE COD BAY"
410,-69.56,42.5,-69.44,42.4,313,-69.49929,42.43115,8.1249998183921,92.3405234137726,"CAPE COD BAY"
411,-69.56,42.5,-69.44,42.4,313,-69.49929,42.43115,6.74999984912574,92.3405234137726,"CAPE COD BAY"
412,-69.56,42.4,-69.44,42.3,314,-69.49929,42.33115,7.95999982208014,84.578615266902,"CAPE COD BAY"
413,-69.56,42.4,-69.44,42.3,314,-69.49929,42.33115,6.77999984845519,84.578615266902,"CAPE COD BAY"
414,-69.56,42.3,-69.44,42.2,315,-69.49929,42.23115,8.01999982073903,77.6411263718569,"CAPE COD BAY"
415,-69.56,42.3,-69.44,42.2,315,-69.49929,42.23115,6.81999984756112,77.6411263718569,"CAPE COD BAY"
416,-69.56,42.2,-69.44,42.1,316,-69.49929,42.13115,8.00499982107431,71.7675365042683,"CAPE COD BAY"
417,-69.56,42.2,-69.44,42.1,316,-69.49929,42.13115,6.91499984543771,71.7675365042683,"CAPE COD BAY"
418,-69.56,42.1,-69.44,42,317,-69.49929,42.03115,7.9799998216331,67.2372406880239,"CAPE COD BAY"
419,-69.56,42.1,-69.44,42,317,-69.49929,42.03115,6.99999984353781,67.2372406880239,"CAPE COD BAY"
420,-69.56,42,-69.44,41.9,318,-69.49929,41.93115,7.77999982610345,64.3346424773185,"CAPE COD BAY"
421,-69.56,42,-69.44,41.9,318,-69.49929,41.93115,7.1449998402968,64.3346424773185,"CAPE COD BAY"
422,-69.56,41.9,-69.44,41.8,319,-69.49929,41.83115,7.74499982688576,63.2841082575818,"CAPE COD BAY"
423,-69.56,41.9,-69.44,41.8,319,-69.49929,41.83115,7.19499983917922,63.2841082575818,"CAPE COD BAY"
424,-69.56,41.8,-69.44,41.7,320,-69.49929,41.73115,7.84499982465059,64.1766541755558,"CAPE COD BAY"
425,-69.56,41.8,-69.44,41.7,320,-69.49929,41.73115,7.01499984320253,64.1766541755558,"CAPE COD BAY"
