"CRUISE_ID.x","OPERATION_ID.x","ORGANISM_ID","SPECIES","SPECIES_GROUP_ID.x","cruise_op","length","maturity","sex","OPERATION_ID.y","OPERATION_STATUS","CRUISE_ID.y","SITE_NAME","START_TIME","START_LAT","START_LON","END_TIME","END_LAT","END_LON","END_LONdec","START_LONdec","START_LATdec","END_LATdec","date","TOW_WT","CRUISE_ID","OPERATION_ID","SPECIES_GROUP_ID.y","SPECIES_GROUP_NAME","year_file","spawning"
"201682",21,"4,813","Gadus morhua (Atlantic cod)","7,999","201682_21",243,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,815","Gadus morhua (Atlantic cod)","7,999","201682_21",389,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,816","Gadus morhua (Atlantic cod)","7,999","201682_21",309,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,817","Gadus morhua (Atlantic cod)","7,999","201682_21",296,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,818","Gadus morhua (Atlantic cod)","7,999","201682_21",392,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,819","Gadus morhua (Atlantic cod)","7,999","201682_21",407,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,820","Gadus morhua (Atlantic cod)","7,999","201682_21",384,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,821","Gadus morhua (Atlantic cod)","7,999","201682_21",264,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,822","Gadus morhua (Atlantic cod)","7,999","201682_21",318,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,823","Gadus morhua (Atlantic cod)","7,999","201682_21",252,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,824","Gadus morhua (Atlantic cod)","7,999","201682_21",264,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,825","Gadus morhua (Atlantic cod)","7,999","201682_21",296,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,827","Gadus morhua (Atlantic cod)","7,999","201682_21",131,"Immature","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,828","Gadus morhua (Atlantic cod)","7,999","201682_21",348,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,829","Gadus morhua (Atlantic cod)","7,999","201682_21",333,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,832","Gadus morhua (Atlantic cod)","7,999","201682_21",196,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,833","Gadus morhua (Atlantic cod)","7,999","201682_21",323,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,834","Gadus morhua (Atlantic cod)","7,999","201682_21",278,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,835","Gadus morhua (Atlantic cod)","7,999","201682_21",229,"Immature","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,837","Gadus morhua (Atlantic cod)","7,999","201682_21",196,"Immature","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,839","Gadus morhua (Atlantic cod)","7,999","201682_21",421,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,840","Gadus morhua (Atlantic cod)","7,999","201682_21",416,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,841","Gadus morhua (Atlantic cod)","7,999","201682_21",309,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,842","Gadus morhua (Atlantic cod)","7,999","201682_21",215,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,843","Gadus morhua (Atlantic cod)","7,999","201682_21",215,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,844","Gadus morhua (Atlantic cod)","7,999","201682_21",293,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,845","Gadus morhua (Atlantic cod)","7,999","201682_21",309,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,846","Gadus morhua (Atlantic cod)","7,999","201682_21",442,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,847","Gadus morhua (Atlantic cod)","7,999","201682_21",442,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,848","Gadus morhua (Atlantic cod)","7,999","201682_21",384,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,849","Gadus morhua (Atlantic cod)","7,999","201682_21",268,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,850","Gadus morhua (Atlantic cod)","7,999","201682_21",348,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,852","Gadus morhua (Atlantic cod)","7,999","201682_21",323,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,853","Gadus morhua (Atlantic cod)","7,999","201682_21",220,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,854","Gadus morhua (Atlantic cod)","7,999","201682_21",296,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,857","Gadus morhua (Atlantic cod)","7,999","201682_21",243,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,858","Gadus morhua (Atlantic cod)","7,999","201682_21",153,"Immature","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,859","Gadus morhua (Atlantic cod)","7,999","201682_21",224,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,861","Gadus morhua (Atlantic cod)","7,999","201682_21",293,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,864","Gadus morhua (Atlantic cod)","7,999","201682_21",229,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,866","Gadus morhua (Atlantic cod)","7,999","201682_21",380,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,869","Gadus morhua (Atlantic cod)","7,999","201682_21",353,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,872","Gadus morhua (Atlantic cod)","7,999","201682_21",206,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,874","Gadus morhua (Atlantic cod)","7,999","201682_21",162,"Immature","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,875","Gadus morhua (Atlantic cod)","7,999","201682_21",348,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,879","Gadus morhua (Atlantic cod)","7,999","201682_21",402,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,880","Gadus morhua (Atlantic cod)","7,999","201682_21",153,"Immature","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,882","Gadus morhua (Atlantic cod)","7,999","201682_21",144,"Immature","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,883","Gadus morhua (Atlantic cod)","7,999","201682_21",453,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,884","Gadus morhua (Atlantic cod)","7,999","201682_21",233,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,888","Gadus morhua (Atlantic cod)","7,999","201682_21",211,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,890","Gadus morhua (Atlantic cod)","7,999","201682_21",358,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,891","Gadus morhua (Atlantic cod)","7,999","201682_21",498,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,892","Gadus morhua (Atlantic cod)","7,999","201682_21",416,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,896","Gadus morhua (Atlantic cod)","7,999","201682_21",358,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,897","Gadus morhua (Atlantic cod)","7,999","201682_21",435,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,902","Gadus morhua (Atlantic cod)","7,999","201682_21",211,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,906","Gadus morhua (Atlantic cod)","7,999","201682_21",186,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,907","Gadus morhua (Atlantic cod)","7,999","201682_21",421,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,912","Gadus morhua (Atlantic cod)","7,999","201682_21",419,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,914","Gadus morhua (Atlantic cod)","7,999","201682_21",293,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,915","Gadus morhua (Atlantic cod)","7,999","201682_21",376,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,917","Gadus morhua (Atlantic cod)","7,999","201682_21",453,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,918","Gadus morhua (Atlantic cod)","7,999","201682_21",402,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,919","Gadus morhua (Atlantic cod)","7,999","201682_21",453,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,923","Gadus morhua (Atlantic cod)","7,999","201682_21",58,"Immature","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,929","Gadus morhua (Atlantic cod)","7,999","201682_21",283,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,931","Gadus morhua (Atlantic cod)","7,999","201682_21",407,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,932","Gadus morhua (Atlantic cod)","7,999","201682_21",171,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,935","Gadus morhua (Atlantic cod)","7,999","201682_21",445,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,936","Gadus morhua (Atlantic cod)","7,999","201682_21",238,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,937","Gadus morhua (Atlantic cod)","7,999","201682_21",140,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,938","Gadus morhua (Atlantic cod)","7,999","201682_21",127,"Immature","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,939","Gadus morhua (Atlantic cod)","7,999","201682_21",67,"Immature","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,941","Gadus morhua (Atlantic cod)","7,999","201682_21",233,"Resting","F",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
"201682",21,"4,942","Gadus morhua (Atlantic cod)","7,999","201682_21",402,"Resting","M",21,"Representative","201682","Nov-42","6/16/16 21:18","4302.383N","07003.632W","6/16/16 21:48","4300.953N","07003.284W",-70.05473333,-70.06053333,43.03971667,43.01588333,"6/16/16",723.01,"201682",21,"7,999","Gadus morhua (Atlantic cod)","1/2",FALSE
