,organism_id,cruise_op,length,maturity,sex,site_name,start_time,end_time,end_lon,start_lon,start_lat,end_lat,date,tow_wt,cruise_id,operation_id,year_file,spawning,tow_length,mean_lat,mean_lon
931,18808,201682_63,136,Immature,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
932,18809,201682_63,144,Immature,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
933,18810,201682_63,158,Resting,M,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
934,18811,201682_63,328,Resting,M,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
935,18812,201682_63,506,Resting,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
936,18813,201682_63,304,Resting,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
937,18814,201682_63,220,Resting,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
938,18815,201682_63,264,Resting,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
939,18816,201682_63,358,Resting,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
940,18817,201682_63,211,Resting,M,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
941,18818,201682_63,296,Resting,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
942,18819,201682_63,196,Immature,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
943,18820,201682_63,196,Resting,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
944,18822,201682_63,421,Resting,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
945,18824,201682_63,328,Resting,M,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
946,18825,201682_63,353,Resting,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
947,18826,201682_63,296,Resting,M,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
948,18827,201682_63,384,Resting,M,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
949,18828,201682_63,432,Resting,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
950,18829,201682_63,229,Resting,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
951,18830,201682_63,313,Resting,M,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
952,18831,201682_63,318,Resting,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
953,18833,201682_63,153,Immature,M,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
954,18836,201682_63,261,Resting,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
955,18837,201682_63,117,Immature,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
956,18838,201682_63,181,Resting,F,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
957,18839,201682_63,243,Resting,M,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
958,18821,201682_63,100,,,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
959,18832,201682_63,104,,,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
960,18834,201682_63,104,,,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
961,18835,201682_63,67,,,19-May,2016-06-28 16:07:00,2016-06-28 16:35:00,-70.263,-70.2349,42.66508333,42.65798333,6/28/16,92.62,201682,63,1/2,False,2.4295679631516918,42.66153333,-70.24895000000001
962,19310,201682_64,273,Developing,M,17-Apr,2016-06-28 18:20:00,2016-06-28 18:42:00,-70.50811667,-70.50065,42.6341,42.6526,6/28/16,3.89,201682,64,1/2,False,2.1458492243827556,42.64335,-70.504383335
963,19311,201682_64,261,Resting,M,17-Apr,2016-06-28 18:20:00,2016-06-28 18:42:00,-70.50811667,-70.50065,42.6341,42.6526,6/28/16,3.89,201682,64,1/2,False,2.1458492243827556,42.64335,-70.504383335
964,2338,201683_14,333,Resting,M,20-May,2016-07-05 14:32:00,2016-07-05 15:02:00,-70.29683333,-70.29371667,42.64863333,42.67328333,7/5/16,9.19,201683,14,1/2,False,2.7527772103284343,42.66095833,-70.295275
965,2339,201683_14,296,Resting,M,20-May,2016-07-05 14:32:00,2016-07-05 15:02:00,-70.29683333,-70.29371667,42.64863333,42.67328333,7/5/16,9.19,201683,14,1/2,False,2.7527772103284343,42.66095833,-70.295275
966,2340,201683_14,407,Resting,F,20-May,2016-07-05 14:32:00,2016-07-05 15:02:00,-70.29683333,-70.29371667,42.64863333,42.67328333,7/5/16,9.19,201683,14,1/2,False,2.7527772103284343,42.66095833,-70.295275
967,2557,201683_15,502,Resting,F,Nov-46,2016-07-05 16:09:00,2016-07-05 16:39:00,-70.25903333,-70.23365,42.75203333,42.76741667,7/5/16,87.27,201683,15,1/2,False,2.6870800092502556,42.759725,-70.24634166499999
968,2558,201683_15,419,Resting,F,Nov-46,2016-07-05 16:09:00,2016-07-05 16:39:00,-70.25903333,-70.23365,42.75203333,42.76741667,7/5/16,87.27,201683,15,1/2,False,2.6870800092502556,42.759725,-70.24634166499999
969,2559,201683_15,470,Resting,F,Nov-46,2016-07-05 16:09:00,2016-07-05 16:39:00,-70.25903333,-70.23365,42.75203333,42.76741667,7/5/16,87.27,201683,15,1/2,False,2.6870800092502556,42.759725,-70.24634166499999
970,2560,201683_15,519,Resting,F,Nov-46,2016-07-05 16:09:00,2016-07-05 16:39:00,-70.25903333,-70.23365,42.75203333,42.76741667,7/5/16,87.27,201683,15,1/2,False,2.6870800092502556,42.759725,-70.24634166499999
971,2561,201683_15,144,Immature,M,Nov-46,2016-07-05 16:09:00,2016-07-05 16:39:00,-70.25903333,-70.23365,42.75203333,42.76741667,7/5/16,87.27,201683,15,1/2,False,2.6870800092502556,42.759725,-70.24634166499999
972,2562,201683_15,3,Resting,F,Nov-46,2016-07-05 16:09:00,2016-07-05 16:39:00,-70.25903333,-70.23365,42.75203333,42.76741667,7/5/16,87.27,201683,15,1/2,False,2.6870800092502556,42.759725,-70.24634166499999
973,2563,201683_15,524,Resting,F,Nov-46,2016-07-05 16:09:00,2016-07-05 16:39:00,-70.25903333,-70.23365,42.75203333,42.76741667,7/5/16,87.27,201683,15,1/2,False,2.6870800092502556,42.759725,-70.24634166499999
974,2565,201683_15,508,Resting,F,Nov-46,2016-07-05 16:09:00,2016-07-05 16:39:00,-70.25903333,-70.23365,42.75203333,42.76741667,7/5/16,87.27,201683,15,1/2,False,2.6870800092502556,42.759725,-70.24634166499999
975,2566,201683_15,487,Resting,F,Nov-46,2016-07-05 16:09:00,2016-07-05 16:39:00,-70.25903333,-70.23365,42.75203333,42.76741667,7/5/16,87.27,201683,15,1/2,False,2.6870800092502556,42.759725,-70.24634166499999
976,2567,201683_15,498,Resting,F,Nov-46,2016-07-05 16:09:00,2016-07-05 16:39:00,-70.25903333,-70.23365,42.75203333,42.76741667,7/5/16,87.27,201683,15,1/2,False,2.6870800092502556,42.759725,-70.24634166499999
977,2568,201683_15,229,Resting,F,Nov-46,2016-07-05 16:09:00,2016-07-05 16:39:00,-70.25903333,-70.23365,42.75203333,42.76741667,7/5/16,87.27,201683,15,1/2,False,2.6870800092502556,42.759725,-70.24634166499999
978,2569,201683_15,181,Resting,F,Nov-46,2016-07-05 16:09:00,2016-07-05 16:39:00,-70.25903333,-70.23365,42.75203333,42.76741667,7/5/16,87.27,201683,15,1/2,False,2.6870800092502556,42.759725,-70.24634166499999
979,2570,201683_15,439,Resting,F,Nov-46,2016-07-05 16:09:00,2016-07-05 16:39:00,-70.25903333,-70.23365,42.75203333,42.76741667,7/5/16,87.27,201683,15,1/2,False,2.6870800092502556,42.759725,-70.24634166499999
980,2571,201683_15,518,Resting,F,Nov-46,2016-07-05 16:09:00,2016-07-05 16:39:00,-70.25903333,-70.23365,42.75203333,42.76741667,7/5/16,87.27,201683,15,1/2,False,2.6870800092502556,42.759725,-70.24634166499999
981,3043,201683_16,449,Resting,F,18-May,2016-07-05 17:40:00,2016-07-05 18:11:00,-70.42563333,-70.39573333,42.78115,42.79173333,7/5/16,5.8,201683,16,1/2,False,2.708952570182414,42.786441665,-70.41068333
982,3788,201683_18,158,Immature,M,17-Apr,2016-07-05 21:15:00,2016-07-05 21:45:00,-70.6714,-70.67195,42.78315,42.80778333,7/5/16,6.02,201683,18,1/2,False,2.739468912704258,42.795466665,-70.671675
983,3789,201683_18,257,Resting,M,17-Apr,2016-07-05 21:15:00,2016-07-05 21:45:00,-70.6714,-70.67195,42.78315,42.80778333,7/5/16,6.02,201683,18,1/2,False,2.739468912704258,42.795466665,-70.671675
984,3790,201683_18,333,Resting,F,17-Apr,2016-07-05 21:15:00,2016-07-05 21:45:00,-70.6714,-70.67195,42.78315,42.80778333,7/5/16,6.02,201683,18,1/2,False,2.739468912704258,42.795466665,-70.671675
985,4308,201683_19,288,Resting,M,16-Apr,2016-07-05 22:53:00,2016-07-05 23:23:00,-70.56856667,-70.59601667,42.89985,42.91343333,7/5/16,17.72,201683,19,1/2,False,2.6980838080415555,42.906641664999995,-70.58229166999999
986,4309,201683_19,323,Resting,M,16-Apr,2016-07-05 22:53:00,2016-07-05 23:23:00,-70.56856667,-70.59601667,42.89985,42.91343333,7/5/16,17.72,201683,19,1/2,False,2.6980838080415555,42.906641664999995,-70.58229166999999
987,4310,201683_19,136,Ripe & Running,M,16-Apr,2016-07-05 22:53:00,2016-07-05 23:23:00,-70.56856667,-70.59601667,42.89985,42.91343333,7/5/16,17.72,201683,19,1/2,True,2.6980838080415555,42.906641664999995,-70.58229166999999
988,4311,201683_19,328,Ripe & Running,M,16-Apr,2016-07-05 22:53:00,2016-07-05 23:23:00,-70.56856667,-70.59601667,42.89985,42.91343333,7/5/16,17.72,201683,19,1/2,True,2.6980838080415555,42.906641664999995,-70.58229166999999
989,4312,201683_19,243,Ripe & Running,M,16-Apr,2016-07-05 22:53:00,2016-07-05 23:23:00,-70.56856667,-70.59601667,42.89985,42.91343333,7/5/16,17.72,201683,19,1/2,True,2.6980838080415555,42.906641664999995,-70.58229166999999
990,4313,201683_19,296,Resting,F,16-Apr,2016-07-05 22:53:00,2016-07-05 23:23:00,-70.56856667,-70.59601667,42.89985,42.91343333,7/5/16,17.72,201683,19,1/2,False,2.6980838080415555,42.906641664999995,-70.58229166999999
991,4314,201683_19,283,Ripe & Running,M,16-Apr,2016-07-05 22:53:00,2016-07-05 23:23:00,-70.56856667,-70.59601667,42.89985,42.91343333,7/5/16,17.72,201683,19,1/2,True,2.6980838080415555,42.906641664999995,-70.58229166999999
992,4315,201683_19,296,Ripe & Running,M,16-Apr,2016-07-05 22:53:00,2016-07-05 23:23:00,-70.56856667,-70.59601667,42.89985,42.91343333,7/5/16,17.72,201683,19,1/2,True,2.6980838080415555,42.906641664999995,-70.58229166999999
993,4316,201683_19,358,Ripe & Running,M,16-Apr,2016-07-05 22:53:00,2016-07-05 23:23:00,-70.56856667,-70.59601667,42.89985,42.91343333,7/5/16,17.72,201683,19,1/2,True,2.6980838080415555,42.906641664999995,-70.58229166999999
994,4632,201683_20,229,Resting,M,21-May,2016-07-06 00:02:00,2016-07-06 00:32:00,-70.46728333,-70.49681667,42.90756667,42.89928333,7/6/16,11.51,201683,20,1/2,False,2.575814679763619,42.903425,-70.48205
995,4633,201683_20,467,Resting,M,21-May,2016-07-06 00:02:00,2016-07-06 00:32:00,-70.46728333,-70.49681667,42.90756667,42.89928333,7/6/16,11.51,201683,20,1/2,False,2.575814679763619,42.903425,-70.48205
996,4634,201683_20,428,Resting,F,21-May,2016-07-06 00:02:00,2016-07-06 00:32:00,-70.46728333,-70.49681667,42.90756667,42.89928333,7/6/16,11.51,201683,20,1/2,False,2.575814679763619,42.903425,-70.48205
997,5130,201683_21,238,Resting,M,2-54 ALT,2016-07-06 10:11:00,2016-07-06 10:41:00,-70.27371667,-70.30003333,43.15306667,43.13716667,7/6/16,3.1,201683,21,1/2,False,2.772075582408003,43.14511667,-70.28687500000001
998,5131,201683_21,201,Resting,F,2-54 ALT,2016-07-06 10:11:00,2016-07-06 10:41:00,-70.27371667,-70.30003333,43.15306667,43.13716667,7/6/16,3.1,201683,21,1/2,False,2.772075582408003,43.14511667,-70.28687500000001
999,5132,201683_21,51,Immature,F,2-54 ALT,2016-07-06 10:11:00,2016-07-06 10:41:00,-70.27371667,-70.30003333,43.15306667,43.13716667,7/6/16,3.1,201683,21,1/2,False,2.772075582408003,43.14511667,-70.28687500000001
1000,5528,201683_22,296,Resting,F,7-Feb,2016-07-06 11:36:00,2016-07-06 12:06:00,-70.31105,-70.31705,43.07258333,43.05038333,7/6/16,5.55,201683,22,1/2,False,2.516194209306681,43.06148333,-70.31405
1001,5529,201683_22,338,Developing,M,7-Feb,2016-07-06 11:36:00,2016-07-06 12:06:00,-70.31105,-70.31705,43.07258333,43.05038333,7/6/16,5.55,201683,22,1/2,False,2.516194209306681,43.06148333,-70.31405
1002,6286,201683_24,117,Immature,F,19-May,2016-07-06 14:52:00,2016-07-06 15:22:00,-70.2841,-70.30655,42.95223333,42.93461667,7/6/16,5.09,201683,24,1/2,False,2.678904988428699,42.943425,-70.29532499999999
1003,6287,201683_24,407,Resting,F,19-May,2016-07-06 14:52:00,2016-07-06 15:22:00,-70.2841,-70.30655,42.95223333,42.93461667,7/6/16,5.09,201683,24,1/2,False,2.678904988428699,42.943425,-70.29532499999999
1004,6288,201683_24,122,Immature,M,19-May,2016-07-06 14:52:00,2016-07-06 15:22:00,-70.2841,-70.30655,42.95223333,42.93461667,7/6/16,5.09,201683,24,1/2,False,2.678904988428699,42.943425,-70.29532499999999
1005,6694,201683_25,492,Resting,F,Nov-43,2016-07-06 16:13:00,2016-07-06 16:43:00,-70.17585,-70.20656667,42.9555,42.961000000000006,7/6/16,11.71,201683,25,1/2,False,2.5733898454341158,42.95825000000001,-70.191208335
1006,6695,201683_25,467,Resting,F,Nov-43,2016-07-06 16:13:00,2016-07-06 16:43:00,-70.17585,-70.20656667,42.9555,42.961000000000006,7/6/16,11.71,201683,25,1/2,False,2.5733898454341158,42.95825000000001,-70.191208335
1007,7237,201683_29,233,Resting,F,29-Jul,2016-07-11 12:41:00,2016-07-11 13:11:00,-70.56285,-70.57791667,42.3021,42.28041667,7/11/16,1.34,201683,29,1/2,False,2.7109338037662085,42.291258335,-70.570383335
1008,7890,201683_34,318,Resting,M,Nov-50,2016-07-12 15:31:00,2016-07-12 15:56:00,-70.15453333,-70.15183333,42.50378333,42.48425,7/12/16,4.18,201683,34,1/2,False,2.183259141887957,42.494016665000004,-70.15318333
1009,7891,201683_34,158,Resting,M,Nov-50,2016-07-12 15:31:00,2016-07-12 15:56:00,-70.15453333,-70.15183333,42.50378333,42.48425,7/12/16,4.18,201683,34,1/2,False,2.183259141887957,42.494016665000004,-70.15318333
1010,8098,201683_35,296,Resting,F,Nov-47,2016-07-12 16:52:00,2016-07-12 17:16:00,-70.08503333,-70.07981667,42.47506667,42.45736667,7/12/16,3.57,201683,35,1/2,False,2.0141286296292584,42.466216669999994,-70.082425
1011,8099,201683_35,136,Resting,F,Nov-47,2016-07-12 16:52:00,2016-07-12 17:16:00,-70.08503333,-70.07981667,42.47506667,42.45736667,7/12/16,3.57,201683,35,1/2,False,2.0141286296292584,42.466216669999994,-70.082425
1012,10856,201683_49,144,Resting,F,3-Jan,2016-07-14 11:28:00,2016-07-14 11:55:00,-69.62305,-69.6187,43.5322,43.55191667,7/14/16,0.89,201683,49,1/2,False,2.22025284727395,43.542058335,-69.62087500000001
1013,11266,201683_51,9,Immature,U,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1014,11268,201683_51,211,Resting,F,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1015,11269,201683_51,55,Immature,F,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1016,11270,201683_51,148,Resting,M,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1017,11271,201683_51,71,Resting,M,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1018,11272,201683_51,338,Resting,M,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1019,11273,201683_51,323,Resting,M,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1020,11274,201683_51,293,Resting,M,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1021,11275,201683_51,252,Resting,F,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1022,11279,201683_51,29,Immature,M,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1023,11281,201683_51,268,Resting,M,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1024,11276,201683_51,50,,,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1025,11277,201683_51,51,,,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1026,11278,201683_51,64,,,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1027,11280,201683_51,58,,,11-Mar,2016-07-14 14:38:00,2016-07-14 14:58:00,-69.67373333,-69.67405,43.45423333,43.46948333,7/14/16,15.5,201683,51,1/2,False,1.695915227241269,43.46185833,-69.673891665
1028,11564,201683_52,296,Resting,M,10-Mar,2016-07-14 17:48:00,2016-07-14 18:18:00,-69.89461667,-69.88808333,43.34525,43.36701667,7/14/16,2.48,201683,52,1/2,False,2.4773125985310007,43.356133334999996,-69.89135
1029,11565,201683_52,23,Immature,U,10-Mar,2016-07-14 17:48:00,2016-07-14 18:18:00,-69.89461667,-69.88808333,43.34525,43.36701667,7/14/16,2.48,201683,52,1/2,False,2.4773125985310007,43.356133334999996,-69.89135
1030,11954,201683_53,283,Resting,M,8-Mar,2016-07-14 19:55:00,2016-07-14 20:25:00,-69.90836667,-69.92205,43.30968333,43.33056667,7/14/16,4.92,201683,53,1/2,False,2.572467808051636,43.320125000000004,-69.915208335
1031,11955,201683_53,87,Immature,M,8-Mar,2016-07-14 19:55:00,2016-07-14 20:25:00,-69.90836667,-69.92205,43.30968333,43.33056667,7/14/16,4.92,201683,53,1/2,False,2.572467808051636,43.320125000000004,-69.915208335
1032,11956,201683_53,300,Resting,F,8-Mar,2016-07-14 19:55:00,2016-07-14 20:25:00,-69.90836667,-69.92205,43.30968333,43.33056667,7/14/16,4.92,201683,53,1/2,False,2.572467808051636,43.320125000000004,-69.915208335
1033,1763,201684_13,171,Developing,M,11-48 OCT,2016-10-07 16:32:00,2016-10-07 17:02:00,-70.07793333,-70.0473,42.27128333,42.26515,10/7/16,13.3,201684,13,1/2,False,2.6112869937256478,42.268216665,-70.06261666500001
1034,1764,201684_13,283,Resting,M,11-48 OCT,2016-10-07 16:32:00,2016-10-07 17:02:00,-70.07793333,-70.0473,42.27128333,42.26515,10/7/16,13.3,201684,13,1/2,False,2.6112869937256478,42.268216665,-70.06261666500001
1035,1765,201684_13,261,Resting,F,11-48 OCT,2016-10-07 16:32:00,2016-10-07 17:02:00,-70.07793333,-70.0473,42.27128333,42.26515,10/7/16,13.3,201684,13,1/2,False,2.6112869937256478,42.268216665,-70.06261666500001
1036,1766,201684_13,300,Resting,F,11-48 OCT,2016-10-07 16:32:00,2016-10-07 17:02:00,-70.07793333,-70.0473,42.27128333,42.26515,10/7/16,13.3,201684,13,1/2,False,2.6112869937256478,42.268216665,-70.06261666500001
1037,1767,201684_13,283,Resting,F,11-48 OCT,2016-10-07 16:32:00,2016-10-07 17:02:00,-70.07793333,-70.0473,42.27128333,42.26515,10/7/16,13.3,201684,13,1/2,False,2.6112869937256478,42.268216665,-70.06261666500001
1038,1768,201684_13,215,Resting,M,11-48 OCT,2016-10-07 16:32:00,2016-10-07 17:02:00,-70.07793333,-70.0473,42.27128333,42.26515,10/7/16,13.3,201684,13,1/2,False,2.6112869937256478,42.268216665,-70.06261666500001
1039,1769,201684_13,300,Resting,M,11-48 OCT,2016-10-07 16:32:00,2016-10-07 17:02:00,-70.07793333,-70.0473,42.27128333,42.26515,10/7/16,13.3,201684,13,1/2,False,2.6112869937256478,42.268216665,-70.06261666500001
1040,2037,201684_14,397,Resting,F,11-50 OCT,2016-10-07 18:58:00,2016-10-07 19:23:00,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,1/2,False,2.218804158099217,42.388816665,-70.17314999999999
1041,2038,201684_14,215,Resting,F,11-50 OCT,2016-10-07 18:58:00,2016-10-07 19:23:00,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,1/2,False,2.218804158099217,42.388816665,-70.17314999999999
1042,2039,201684_14,288,Resting,M,11-50 OCT,2016-10-07 18:58:00,2016-10-07 19:23:00,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,1/2,False,2.218804158099217,42.388816665,-70.17314999999999
1043,2040,201684_14,215,Resting,M,11-50 OCT,2016-10-07 18:58:00,2016-10-07 19:23:00,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,1/2,False,2.218804158099217,42.388816665,-70.17314999999999
1044,2041,201684_14,353,Developing,F,11-50 OCT,2016-10-07 18:58:00,2016-10-07 19:23:00,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,1/2,False,2.218804158099217,42.388816665,-70.17314999999999
1045,2042,201684_14,288,Resting,M,11-50 OCT,2016-10-07 18:58:00,2016-10-07 19:23:00,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,1/2,False,2.218804158099217,42.388816665,-70.17314999999999
1046,2043,201684_14,428,Resting,M,11-50 OCT,2016-10-07 18:58:00,2016-10-07 19:23:00,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,1/2,False,2.218804158099217,42.388816665,-70.17314999999999
1047,2044,201684_14,186,Resting,M,11-50 OCT,2016-10-07 18:58:00,2016-10-07 19:23:00,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,1/2,False,2.218804158099217,42.388816665,-70.17314999999999
